,#,ID,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE
4717,,MMRNR07847,Phosphate Transport In/Out via Three Na+ Symporter,3 Na+[s] + Pi[s] <=> 3 Na+[c] + Pi[c],,ENSMUSG00000021335 or ENSMUSG00000021490,,,,,,"Transport, extracellular",,,,
4718,,MMRNR07848,Y+Lat2 Utilized Transport,arginine[s] + ornithine[c] <=> arginine[c] + ornithine[s],,ENSMUSG00000040010,,,,,,"Transport, extracellular",,,,
4719,,MMRNR07849,Transport of Pyruvate Reversible via Proton Symport,H+[s] + pyruvate[s] <=> H+[c] + pyruvate[c],,ENSMUSG00000020102 or ENSMUSG00000032902,,,,,,"Transport, extracellular",,,,
4720,,MMRNR07851,"Transport of L-Glutamine  via Sodium Symport, Reversible",glutamine[s] + Na+[s] => glutamine[c] + Na+[c],,ENSMUSG00000001918 or ENSMUSG00000021565 or ENSMUSG00000022462 or ENSMUSG00000022464,,,,,,"Transport, extracellular",,,,
4721,,MMRNR07858,1-Alkyl 2-Acylglycerol 3-Phosphocholine Transport,1-Alkyl 2-Lysoglycerol 3-Phosphocholine[c] + ATP[c] + H2O[c] => 1-Alkyl 2-Lysoglycerol 3-Phosphocholine[s] + ADP[c] + H+[c] + Pi[c],3.6.3.44 or 3.6.3.1,ENSMUSG00000015243 or ENSMUSG00000028970 or ENSMUSG00000040584 or ENSMUSG00000042476,,,,,,"Transport, extracellular",,,,
4722,,MMRNR07862,Transport of 1-Alkyl 2-Acteylglycerol 3-Phosphocholine ,2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[c] + ATP[c] + H2O[c] => 2-acetyl-1-alkyl-sn-glycero-3-phosphocholine[s] + ADP[c] + H+[c] + Pi[c],3.6.3.44 or 3.6.3.1,ENSMUSG00000015243 or ENSMUSG00000028970 or ENSMUSG00000040584 or ENSMUSG00000042476,,,,,,"Transport, extracellular",,,,
4723,,MMRNR07905,"Hydroxyprogesterone Transport, Antiport",(20S)-20-Hydroxypregn-4-En-3-One[s] + hydroxide[c] <=> 20alpha-hydroxy-4-pregnen-3-one[c] + hydroxide[s],,ENSMUSG00000001436,,,,,,"Transport, extracellular",,,,
4724,,MMRNR07906,"Extracellular Transport of Digalactosylceramidesulfate, Active Transport",ATP[c] + digalactosylceramidesulfate[c] + H2O[c] => ADP[c] + digalactosylceramidesulfate[s] + H+[c] + Pi[c],3.6.3.44,ENSMUSG00000023088 or ENSMUSG00000028970 or ENSMUSG00000040584 or ENSMUSG00000042476,,,,,,"Transport, extracellular",,,,
4725,,MMRNR07927,"Transport of 3Alpha-Hydroxy-5Beta-Androstan-17-One, Extracellular",3Alpha-Hydroxy-5Beta-Androstan-17-One[c] + ATP[c] + H2O[c] => 3Alpha-Hydroxy-5Beta-Androstan-17-One[s] + ADP[c] + H+[c] + Pi[c],,ENSMUSG00000028970 or ENSMUSG00000040584 or ENSMUSG00000042476,,,,,,"Transport, extracellular",,,,
4726,,MMRNR07943,Facilitated Diffusion via Aquaporin into Extracellular Space,methylamine[c] <=> Methylammonium[s],3.6.3.44,ENSMUSG00000030762,,,,,,"Transport, extracellular",,,,
4727,,MMRNR07944,Transport by Atb Binding Cassette Transporter ABCc2 into Extracellular Space,ATP[c] + Coproporphyrin I[c] + H2O[c] => ADP[c] + Coproporphyrin I[s] + H+[c] + Pi[c],3.6.3.44,ENSMUSG00000025194,,,,,,"Transport, extracellular",,,,
4728,,MMRNR07950,Facilitated Diffusion Through Uniport Oct2 into Extracellular Space,N-methylsalsolinol[c] <=> N-methylsalsolinol[s],,ENSMUSG00000023829 or ENSMUSG00000040966,,,,,,"Transport, extracellular",,,,
4729,,MMRNR07954,Transport by Pcet into Extracellular Space,"5,10-Methylenetetrahydrofolate[s] + H+[s] => 5,10-methylene-THF[c] + H+[c]",,ENSMUSG00000020829,,,,,,"Transport, extracellular",,,,
4730,,MMRNR07964,Transport by OATP1B Carriers into Extracellular Space,Coproporphyrin I[s] + HCO3-[c] => Coproporphyrin I[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4731,,MMRNR07965,Transport by OATP1B Carriers into Extracellular Space,Coproporphyrin Iii[s] + HCO3-[c] => Coproporphyrin Iii[c] + HCO3-[s],3.6.3.44,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4732,,MMRNR07966,Transport by Atb Binding Cassette Transporter ABCc2 into Extracellular Space,ATP[c] + Coproporphyrin Iii[c] + H2O[c] => ADP[c] + Coproporphyrin Iii[s] + H+[c] + Pi[c],,ENSMUSG00000025194,,,,,,"Transport, extracellular",,,,
4733,,MMRNR07967,Transport by Folr into Extracellular Space,"5,10-Methylenetetrahydrofolate[s] => 5,10-methylene-THF[c]",3.6.3.44,ENSMUSG00000001827 or ENSMUSG00000032725,,,,,,"Transport, extracellular",,,,
4734,,MMRNR07969,Export Mediated by ATP Binding Cassette (ABC) Transporters,ATP[c] + H2O[c] + sphingosine-1-phosphate[c] => ADP[c] + H+[c] + Pi[c] + sphingosine-1-phosphate[s],3.6.3.44,ENSMUSG00000015243 or ENSMUSG00000023088,,,,,,"Transport, extracellular",,,,
4735,,MMRNR07970,Transport via Proton Antiport (Ammonium Transporter Rh Type C Or Type B) into Extracellular Space,H+[c] + Methylammonium[s] <=> H+[s] + methylamine[c],,ENSMUSG00000103766 or ENSMUSG00000104445,,,,,,"Transport, extracellular",,,,
4736,,MMRNR07972,Transport by Rfc into Extracellular Space,"5,10-Methylenetetrahydrofolate[s] + hydroxide[c] <=> 5,10-methylene-THF[c] + hydroxide[s]",,ENSMUSG00000001436,,,,,,"Transport, extracellular",,,,
4737,,MMRNR07973,"Tyraminium Transport, Cytosol",Tyramine[c] <=> Tyramine[s],3.6.3.44,ENSMUSG00000023828 or ENSMUSG00000023829 or ENSMUSG00000040966,,,,,,"Transport, extracellular",,,,
4738,,MMRNR07976,Transport by ABCa11 into Extracellular Space,"5,10-methylene-THF[c] + ATP[c] + H2O[c] => 5,10-Methylenetetrahydrofolate[s] + ADP[c] + H+[c] + Pi[c]",,ENSMUSG00000023088 or ENSMUSG00000025194 or ENSMUSG00000028970 or ENSMUSG00000029802 or ENSMUSG00000040584 or ENSMUSG00000042476,,,,,,"Transport, extracellular",,,,
4739,,MMRNR07987,12-Dehydrocholic acid ABC bile acid transporter,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + ATP[c] + H2O[c] => 12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + ADP[c] + H+[c] + Pi[c]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4740,,MMRNR07988,12-Dehydrocholic acid transport via bicarbonate countertransport,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + HCO3-[c] <=> 12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + HCO3-[s]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4741,,MMRNR07989,12-Dehydrocholic acid transport via sodium cotransport,"12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + 2 Na+[s] => 12-Dehydrocholic acid; 12-Oxodeoxycholic acid; 12oxo-3alpha,7alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + 2 Na+[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4742,,MMRNR07990,3-Dehydrochenodeoxycholic acid ABC bile acid transporter,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + ATP[c] + H2O[c] => 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + ADP[c] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4743,,MMRNR07991,3-Dehydrochenodeoxycholic acid transport via bicarbonate countertransport,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + HCO3-[c] <=> 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4744,,MMRNR07992,3-Dehydrochenodeoxycholic acid transport via sodium cotransport,3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + 2 Na+[s] => 3-Dehydrochenodeoxychollyc acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4745,,MMRNR07993,3-Dehydrocholic acid  ABC bile acid transporter,"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + ATP[c] + H2O[c] => 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + ADP[c] + H+[c] + Pi[c]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4746,,MMRNR07994,3-Dehydrocholic acid  transport via bicarbonate countertransport,"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + HCO3-[c] <=> 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + HCO3-[s]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4747,,MMRNR07995,3-Dehydrocholic acid  transport via sodium cotransport,"3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + 2 Na+[s] => 3-Dehydrocholic acid; 3oxo-7alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + 2 Na+[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4748,,MMRNR07996,3-dehydro-deoxycholic acid ABC bile acid transporter,3-dehydro-Deoxycholate[c] + ATP[c] + H2O[c] => 3-dehydro-Deoxycholate[s] + ADP[c] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4749,,MMRNR07997,3-dehydro-deoxycholic acid transport via bicarbonate countertransport,3-dehydro-Deoxycholate[s] + HCO3-[c] <=> 3-dehydro-Deoxycholate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4750,,MMRNR07998,3-dehydro-deoxycholic acid transport via sodium cotransport,3-dehydro-Deoxycholate[s] + 2 Na+[s] => 3-dehydro-Deoxycholate[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4751,,MMRNR07999,3-dehydro-lithocholic acid ABC bile acid transporter,3-dehydro-Lithocholate[c] + ATP[c] + H2O[c] => 3-dehydro-Lithocholate[s] + ADP[c] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4752,,MMRNR08000,3-dehydro-lithocholic acid transport via bicarbonate countertransport,3-dehydro-Lithocholate[s] + HCO3-[c] <=> 3-dehydro-Lithocholate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4753,,MMRNR08001,3-dehydro-lithocholic acid transport via sodium cotransport,3-dehydro-Lithocholate[s] + 2 Na+[s] => 3-dehydro-Lithocholate[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4754,,MMRNR08002,7-Dehydrochenodeoxycholic acid ABC bile acid transporter,7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + ATP[c] + H2O[c] => 7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + ADP[c] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4755,,MMRNR08003,7-Dehydrochenodeoxycholic acid transport via bicarbonate countertransport,7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + HCO3-[c] <=> 7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4756,,MMRNR08004,7-Dehydrochenodeoxycholic acid transport via sodium cotransport,7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[s] + 2 Na+[s] => 7-Dehydrochenodeoxycholic acid; 7oxo-3alpha-hydroxy-5beta-cholan-24-oic acid[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4757,,MMRNR08005,7-Dehydrocholic acid ABC bile acid transporter,"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + ATP[c] + H2O[c] => 7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + ADP[c] + H+[c] + Pi[c]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4758,,MMRNR08006,7-Dehydrocholic acid transport via bicarbonate countertransport,"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + HCO3-[c] <=> 7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + HCO3-[s]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4759,,MMRNR08007,7-Dehydrocholic acid transport via sodium cotransport,"7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[s] + 2 Na+[s] => 7-Dehydrocholic acid; 7-Oxodeoxycholic acid; 7oxo-3alpha,12alpha-Dihydroxy-5beta-cholan-24-oic acid[c] + 2 Na+[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4760,,MMRNR08009,Cholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Cholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Cholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4761,,MMRNR08010,Cholic acid 3-sulfate transport via bicarbonate countertransport,Cholic acid 3-sulfate[s] + HCO3-[c] <=> Cholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4762,,MMRNR08013,Chenodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,HCO3-[c] + sulfochenodeoxycholate[s] <=> HCO3-[s] + sulfochenodeoxycholate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4763,,MMRNR08014,Coprostanol ABC bile acid transporter,ATP[c] + Coprostanol[c] + H2O[c] => ADP[c] + Coprostanol[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4764,,MMRNR08015,Coprostanol transport via bicarbonate countertransport,Coprostanol[s] + HCO3-[c] <=> Coprostanol[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4765,,MMRNR08016,Coprostanol transport via sodium cotransport,Coprostanol[s] + 2 Na+[s] => Coprostanol[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4766,,MMRNR08019,Deoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Deoxycholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Deoxycholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4767,,MMRNR08020,Deoxycholic acid 3-sulfate transport via bicarbonate countertransport,Deoxycholic acid 3-sulfate[s] + HCO3-[c] <=> Deoxycholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4768,,MMRNR08021,Glycocholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Glycocholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Glycocholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4769,,MMRNR08022,Glycocholic acid 3-sulfate transport via bicarbonate countertransport,Glycocholic acid 3-sulfate[s] + HCO3-[c] <=> Glycocholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4770,,MMRNR08023,Glycochenodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Glycochenodeoxycholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Glycochenodeoxycholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4771,,MMRNR08024,Glycochenodeoxycholic acid 3-sulfate via bicarbonate countertransport,Glycochenodeoxycholic acid 3-sulfate[s] + HCO3-[c] <=> Glycochenodeoxycholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4772,,MMRNR08025,Glycodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Glycodeoxycholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Glycodeoxycholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4773,,MMRNR08026,Glycodeoxycholic acid 3-sulfate via bicarbonate countertransport,Glycodeoxycholic acid 3-sulfate[s] + HCO3-[c] <=> Glycodeoxycholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4774,,MMRNR08027,Glycoursodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + Glycoursodeoxycholic acid 3-sulfate[c] + H2O[c] => ADP[c] + Glycoursodeoxycholic acid 3-sulfate[s] + H+[c] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4775,,MMRNR08028,Glycoursodeoxycholic acid 3-sulfate via bicarbonate countertransport,Glycoursodeoxycholic acid 3-sulfate[s] + HCO3-[c] <=> Glycoursodeoxycholic acid 3-sulfate[c] + HCO3-[s],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4776,,MMRNR08033,hyocholic acid ABC bile acid transporter,ATP[c] + H2O[c] + Hyocholic acid; gamma-Muricholate[c] => ADP[c] + H+[c] + Hyocholic acid; gamma-Muricholate[s] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4777,,MMRNR08034,hyocholic acid transport via bicarbonate countertransport,HCO3-[c] + Hyocholic acid; gamma-Muricholate[s] <=> HCO3-[s] + Hyocholic acid; gamma-Muricholate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4778,,MMRNR08035,hyocholic acid transport via sodium cotransport,Hyocholic acid; gamma-Muricholate[s] + 2 Na+[s] => Hyocholic acid; gamma-Muricholate[c] + 2 Na+[c],,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4779,,MMRNR08036,Isochenodeoxycholic acid ABC bile acid transporter,"ATP[c] + H2O[c] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c] => ADP[c] + H+[c] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[s] + Pi[c]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4780,,MMRNR08037,Isochenodeoxycholic acid transport via bicarbonate countertransport,"HCO3-[c] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[s] <=> HCO3-[s] + Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4781,,MMRNR08038,Isochenodeoxycholic acid transport via sodium cotransport,"Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[s] + 2 Na+[s] => Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid[c] + 2 Na+[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4782,,MMRNR08039,Isocholic acid ABC bile acid transporter,"ATP[c] + H2O[c] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c] => ADP[c] + H+[c] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[s] + Pi[c]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4783,,MMRNR08040,Isocholic acid transport via bicarbonate countertransport,"HCO3-[c] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[s] <=> HCO3-[s] + Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4784,,MMRNR08041,Isocholic acid transport via sodium cotransport,"Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[s] + 2 Na+[s] => Isochenodeoxycholic acid; 3beta,7alpha,12alpha-Trihydroxy-5beta-cholanic acid[c] + 2 Na+[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4785,,MMRNR08044,Lithocholic acid 3-sulfate ABC bile acid transporter,ATP[c] + H2O[c] + Lithocholic acid 3-sulfate[c] => ADP[c] + H+[c] + Lithocholic acid 3-sulfate[s] + Pi[c],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4786,,MMRNR08045,Lithocholic acid 3-sulfate transport via bicarbonate countertransport,HCO3-[c] + Lithocholic acid 3-sulfate[s] <=> HCO3-[s] + Lithocholic acid 3-sulfate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4787,,MMRNR08046,Taurocholic acid 3-sulfate ABC bile acid transporter,ATP[c] + H2O[c] + Taurocholic acid 3-sulfate[c] => ADP[c] + H+[c] + Pi[c] + Taurocholic acid 3-sulfate[s],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4788,,MMRNR08047,Taurocholic acid 3-sulfate transport via bicarbonate countertransport,HCO3-[c] + Taurocholic acid 3-sulfate[s] <=> HCO3-[s] + Taurocholic acid 3-sulfate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4789,,MMRNR08048,Taurochenodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + H2O[c] + Taurochenodeoxycholic acid 3-sulfate[c] => ADP[c] + H+[c] + Pi[c] + Taurochenodeoxycholic acid 3-sulfate[s],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4790,,MMRNR08049,Taurochenodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,HCO3-[c] + Taurochenodeoxycholic acid 3-sulfate[s] <=> HCO3-[s] + Taurochenodeoxycholic acid 3-sulfate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4791,,MMRNR08050,Taurodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + H2O[c] + Taurodeoxycholic acid 3-sulfate[c] => ADP[c] + H+[c] + Pi[c] + Taurodeoxycholic acid 3-sulfate[s],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
4792,,MMRNR08051,Taurodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,HCO3-[c] + Taurodeoxycholic acid 3-sulfate[s] <=> HCO3-[s] + Taurodeoxycholic acid 3-sulfate[c],,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4793,,MMRNR08052,taurohyocholic acid ABC bile acid transporter,"ATP[c] + H2O[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c] => ADP[c] + H+[c] + Pi[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[s]",,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000027048,,,,,,"Transport, extracellular",,,,
4794,,MMRNR08053,taurohyocholic acid transport via bicarbonate countertransport,"HCO3-[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[s] <=> HCO3-[s] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]",,ENSMUSG00000030236,,,,,,"Transport, extracellular",,,,
4795,,MMRNR08054,taurohyocholic acid transport via sodium cotransport,"2 Na+[s] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[s] => 2 Na+[c] + Taurohyocholic acid; N-(3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oyl)taurine[c]",,ENSMUSG00000021135 or ENSMUSG00000023073,,,,,,"Transport, extracellular",,,,
4796,,MMRNR08055,Tauroursodeoxycholic acid 3-sulfate ABC bile acid transporter,ATP[c] + H2O[c] + Tauroursodeoxycholic acid 3-sulfate[c] => ADP[c] + H+[c] + Pi[c] + Tauroursodeoxycholic acid 3-sulfate[s],,ENSMUSG00000020865 or ENSMUSG00000025194 or ENSMUSG00000029802,,,,,,"Transport, extracellular",,,,
