,#,ID,NAME,UNCONSTRAINED,MIRIAM,COMPOSITION,InChI,COMPARTMENT,REPLACEMENT ID,CHARGE
3448,,Tetracosanoyl Coenzyme A[c],Tetracosanoyl Coenzyme A,,kegg.compound/C16529;pubchem.compound/3082227,,"1/C45H82N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-36(54)73-29-28-47-35(53)26-27-48-43(57)40(56)45(2,3)31-66-72(63,64)69-71(61,62)65-30-34-39(68-70(58,59)60)38(55)44(67-34)52-33-51-37-41(46)49-32-50-42(37)52/h32-34,38-40,44,55-56H,4-31H2,1-3H3,(H,47,53)(H,48,57)(H,61,62)(H,63,64)(H2,46,49,50)(H2,58,59,60)/p-4/t34-,38-,39-,40+,44-/s2",c,MMRNM3754c,
3449,,Tetracosanoyl Coenzyme A[p],Tetracosanoyl Coenzyme A,,kegg.compound/C16529;pubchem.compound/3082227,,"1/C45H82N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-36(54)73-29-28-47-35(53)26-27-48-43(57)40(56)45(2,3)31-66-72(63,64)69-71(61,62)65-30-34-39(68-70(58,59)60)38(55)44(67-34)52-33-51-37-41(46)49-32-50-42(37)52/h32-34,38-40,44,55-56H,4-31H2,1-3H3,(H,47,53)(H,48,57)(H,61,62)(H,63,64)(H2,46,49,50)(H2,58,59,60)/p-4/t34-,38-,39-,40+,44-/s2",p,MMRNM3754p,
3450,,tetracosanoyl-CoA[c],tetracosanoyl-CoA,,obo.chebi:CHEBI/52974,C45H82N7O17P3S,,c,MMRNM3755c,
3451,,tetracosanoyl-CoA[p],tetracosanoyl-CoA,,obo.chebi:CHEBI/52974,C45H82N7O17P3S,,p,MMRNM3755p,
3452,,tetracosanoyl-CoA[r],tetracosanoyl-CoA,,obo.chebi:CHEBI/52974,C45H82N7O17P3S,,r,MMRNM3755r,
3453,,tetradecanoyl-[ACP][c],tetradecanoyl-[ACP],,kegg.compound/C05761,C14H27OSR,,c,MMRNM3759c,
3454,,tetradecanoylcarnitine[c],tetradecanoylcarnitine,,,C21H41NO4,,c,MMRNM3760c,
3455,,tetradecanoylcarnitine[m],tetradecanoylcarnitine,,,C21H41NO4,,m,MMRNM3760m,
3456,,Tetradecenoyl Coenzyme A (N-C14:1)[c],Tetradecenoyl Coenzyme A (N-C14:1),,,C35H56N7O17P3S,,c,MMRNM3762c,
3457,,tetradecenoylcarnitine(5)[c],tetradecenoylcarnitine(5),,,C21H39NO4,,c,MMRNM3764c,0.0
3458,,tetradecenoylcarnitine(5)[m],tetradecenoylcarnitine(5),,,C21H39NO4,,m,MMRNM3764m,0.0
3459,,tetradecenoylcarnitine(7)[c],tetradecenoylcarnitine(7),,,C21H39NO4,,c,MMRNM3765c,
3460,,tetradecenoylcarnitine(7)[m],tetradecenoylcarnitine(7),,,C21H39NO4,,m,MMRNM3765m,
3461,,tetradecenoylcarnitine(9)[c],tetradecenoylcarnitine(9),,,C21H39NO4,,c,MMRNM3766c,
3462,,tetradecenoylcarnitine(9)[m],tetradecenoylcarnitine(9),,,C21H39NO4,,m,MMRNM3766m,
3463,,tetrahydrobiopterin[c],tetrahydrobiopterin,,obo.chebi:CHEBI/15372,C9H15N5O3,,c,MMRNM3767c,
3464,,THF[c],THF,,obo.chebi:CHEBI/15635,C19H23N7O6,,c,MMRNM3769c,
3465,,THF[l],THF,,obo.chebi:CHEBI/15635,C19H23N7O6,,l,MMRNM3769l,
3466,,THF[m],THF,,obo.chebi:CHEBI/15635,C19H23N7O6,,m,MMRNM3769m,
3467,,THF[s],THF,,obo.chebi:CHEBI/15635,C19H23N7O6,,s,MMRNM3769s,
3468,,thiamin-P[c],thiamin-P,,obo.chebi:CHEBI/9533,C12H18N4O4PS,,c,MMRNM3770c,
3469,,thiamin-P[s],thiamin-P,,obo.chebi:CHEBI/9533,C12H18N4O4PS,,s,MMRNM3770s,
3470,,thiamin-PP[c],thiamin-PP,,obo.chebi:CHEBI/9532,C12H19N4O7P2S,,c,MMRNM3771c,
3471,,thiamin-PP[m],thiamin-PP,,obo.chebi:CHEBI/9532,C12H19N4O7P2S,,m,MMRNM3771m,
3472,,thiamin-PPP[c],thiamin-PPP,,obo.chebi:CHEBI/9534,C12H20N4O10P3S,,c,MMRNM3772c,
3473,,thiamin-PPP[s],thiamin-PPP,,obo.chebi:CHEBI/9534,C12H20N4O10P3S,,s,MMRNM3772s,
3474,,thiamin[c],thiamin,,obo.chebi:CHEBI/18385,C12H17N4OS,,c,MMRNM3773c,
3475,,thiamin[s],thiamin,,obo.chebi:CHEBI/18385,C12H17N4OS,,s,MMRNM3773s,-1.0
3476,,Thiocyanate[c],Thiocyanate,,hmdb/HMDB01453;kegg.compound/C01755;pubchem.compound/9322,,1S/CHNS/c2-1-3/h3H/p-1,c,MMRNM3774c,-1.0
3477,,Thiocyanate[m],Thiocyanate,,hmdb/HMDB01453;kegg.compound/C01755;pubchem.compound/9322,,1S/CHNS/c2-1-3/h3H/p-1,m,MMRNM3774m,-1.0
3478,,thioredoxin[c],thioredoxin,,obo.chebi:CHEBI/15967,C6H9NO2S2R2,,c,MMRNM3778c,-1.0
3479,,thioredoxin[m],thioredoxin,,,C6H9NO2S2R2,,m,MMRNM3778m,0.0
3480,,Thiosulfate[c],Thiosulfate,,hmdb/HMDB00257;kegg.compound/C00320;pubchem.compound/1084,,"1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",c,MMRNM3779c,0.0
3481,,Thiosulfate[m],Thiosulfate,,hmdb/HMDB00257;kegg.compound/C00320;pubchem.compound/1084,,"1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",m,MMRNM3779m,0.0
3482,,Thiosulfate[s],Thiosulfate,,hmdb/HMDB00257;kegg.compound/C00320;pubchem.compound/1084,,"1S/H2O3S2/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",s,MMRNM3779s,0.0
3483,,threonine[c],threonine,,obo.chebi:CHEBI/16857,C4H9NO3,,c,MMRNM3781c,
3484,,threonine[l],threonine,,obo.chebi:CHEBI/16857,C4H9NO3,,l,MMRNM3781l,0.0
3485,,threonine[s],threonine,,obo.chebi:CHEBI/16857,C4H9NO3,,s,MMRNM3781s,0.0
3486,,thromboxane A2[r],thromboxane A2,,obo.chebi:CHEBI/15627,C20H32O5,,r,MMRNM3793r,0.0
3487,,thromboxane B2[c],thromboxane B2,,obo.chebi:CHEBI/28728,C20H34O6,,c,MMRNM3794c,
3488,,thromboxane B2[s],thromboxane B2,,obo.chebi:CHEBI/28728,C20H34O6,,s,MMRNM3794s,
3489,,thymidine[c],thymidine,,obo.chebi:CHEBI/17748,C10H14N2O5,,c,MMRNM3795c,
3490,,thymidine[l],thymidine,,obo.chebi:CHEBI/17748,C10H14N2O5,,l,MMRNM3795l,
3491,,thymidine[m],thymidine,,obo.chebi:CHEBI/17748,C10H14N2O5,,m,MMRNM3795m,
3492,,thymidine[s],thymidine,,obo.chebi:CHEBI/17748,C10H14N2O5,,s,MMRNM3795s,
3493,,thymine[c],thymine,,obo.chebi:CHEBI/17821,C5H6N2O2,,c,MMRNM3796c,
3494,,thyroxine[c],thyroxine,,obo.chebi:CHEBI/18332,C15H11I4NO4,,c,MMRNM3797c,
3495,,thyroxine[s],thyroxine,,obo.chebi:CHEBI/18332,C15H11I4NO4,,s,MMRNM3797s,
3496,,tiglyl-CoA[m],tiglyl-CoA,,obo.chebi:CHEBI/15478,C26H42N7O17P3S,,m,MMRNM3800m,
3497,,Tn-antigen[g],Tn-antigen,,kegg.compound/G00023,C8H14NO5X,,g,MMRNM3801g,0.0
3498,,Tn-antigen[l],Tn-antigen,,kegg.compound/G00023,C8H14NO5X,,l,MMRNM3801l,0.0
3499,,tolbutamide[c],tolbutamide,,obo.chebi:CHEBI/27999,C12H18N2O3S,,c,MMRNM3802c,-1.0
3500,,tolbutamide[s],tolbutamide,,,C12H18N2O3S,,s,MMRNM3802s,-1.0
3501,,"trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA[p]","trans-2-all-cis-6,9,12,15,18-tetracosahexaenoyl-CoA",,,C45H70N7O17P3S,,p,MMRNM3806p,0.0
3502,,Trans-2-Cis-8-Tetradecadienoyl Coenzyme A[m],Trans-2-Cis-8-Tetradecadienoyl Coenzyme A,,,C35H54N7O17P3S,,m,MMRNM3807m,0.0
3503,,"Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A[m]","Trans-2-Cis,Cis-4,8-Tetradecatrienoyl Coenzyme A",,,C35H52N7O17P3S,,m,MMRNM3808m,0.0
3504,,"trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[m]","trans-2-cis,cis-5,8-tetradecatrienoyl-CoA",,,C35H56N7O17P3S,,m,MMRNM3809m,0.0
3505,,"trans-2-cis,cis-5,8-tetradecatrienoyl-CoA[p]","trans-2-cis,cis-5,8-tetradecatrienoyl-CoA",,,C35H56N7O17P3S,,p,MMRNM3809p,-1.0
3506,,"trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[c]","trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,c,MMRNM3811c,-1.0
3507,,"trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[m]","trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,m,MMRNM3811m,-1.0
3508,,"trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA[p]","trans-2-cis,cis,cis-8,11,14-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,p,MMRNM3811p,-1.0
3509,,"trans-2,3-dehydropristanoyl-CoA[p]","trans-2,3-dehydropristanoyl-CoA",,,C40H70N7O17P3S,,p,MMRNM3813p,0.0
3510,,Trans-3-Cis-8-Tetradecadienoyl Coenzyme A[m],Trans-3-Cis-8-Tetradecadienoyl Coenzyme A,,,C35H54N7O17P3S,,m,MMRNM3815m,0.0
3511,,"trans-3-cis-8,11,14-eicosatetraenoyl-CoA[m]","trans-3-cis-8,11,14-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,m,MMRNM3816m,0.0
3512,,"trans-3-cis-8,11,14-eicosatetraenoyl-CoA[p]","trans-3-cis-8,11,14-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,p,MMRNM3816p,0.0
3513,,trans-3-decenoyl-CoA[m],trans-3-decenoyl-CoA,,,C31H52N7O17P3S,,m,MMRNM3817m,0.0
3514,,trans-3-decenoyl-CoA[p],trans-3-decenoyl-CoA,,,C31H52N7O17P3S,,p,MMRNM3817p,0.0
3515,,trans-4-hydroxy-L-proline[c],trans-4-hydroxy-L-proline,,obo.chebi:CHEBI/18095,C5H9NO3,,c,MMRNM3820c,-2.0
3516,,trans-4-hydroxy-L-proline[m],trans-4-hydroxy-L-proline,,obo.chebi:CHEBI/18095,C5H9NO3,,m,MMRNM3820m,
3517,,Trans-Hex-2-Enoyl Coenzyme A[m],Trans-Hex-2-Enoyl Coenzyme A,,kegg.compound/C05271;pubchem.compound/5280765,,"1S/C27H44N7O17P3S/c1-4-5-6-7-18(36)55-11-10-29-17(35)8-9-30-25(39)22(38)27(2,3)13-48-54(45,46)51-53(43,44)47-12-16-21(50-52(40,41)42)20(37)26(49-16)34-15-33-19-23(28)31-14-32-24(19)34/h6-7,14-16,20-22,26,37-38H,4-5,8-13H2,1-3H3,(H,29,35)(H,30,39)(H,43,44)(H,45,46)(H2,28,31,32)(H2,40,41,42)/p-4/b7-6+/t16-,20-,21-,22+,26-/m1/s1",m,MMRNM3826m,
3518,,Trans-Hexadec-2-Enoyl Coenzyme A[c],Trans-Hexadec-2-Enoyl Coenzyme A,,hmdb/HMDB06533;kegg.compound/C05272;pubchem.compound/46173176,,"1/C37H64N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-28(46)65-21-20-39-27(45)18-19-40-35(49)32(48)37(2,3)23-58-64(55,56)61-63(53,54)57-22-26-31(60-62(50,51)52)30(47)36(59-26)44-25-43-29-33(38)41-24-42-34(29)44/h16-17,24-26,30-32,36,47-48H,4-15,18-23H2,1-3H3,(H,39,45)(H,40,49)(H,53,54)(H,55,56)(H2,38,41,42)(H2,50,51,52)/p-4/b17-16+/t26-,30-,31-,32+,36-/s2",c,MMRNM3828c,
3519,,Trans-Hexadec-2-Enoyl Coenzyme A[r],Trans-Hexadec-2-Enoyl Coenzyme A,,hmdb/HMDB06533;kegg.compound/C05272;pubchem.compound/46173176,,"1/C37H64N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-28(46)65-21-20-39-27(45)18-19-40-35(49)32(48)37(2,3)23-58-64(55,56)61-63(53,54)57-22-26-31(60-62(50,51)52)30(47)36(59-26)44-25-43-29-33(38)41-24-42-34(29)44/h16-17,24-26,30-32,36,47-48H,4-15,18-23H2,1-3H3,(H,39,45)(H,40,49)(H,53,54)(H,55,56)(H2,38,41,42)(H2,50,51,52)/p-4/b17-16+/t26-,30-,31-,32+,36-/s2",r,MMRNM3828r,
3520,,"trans,cis-2,11-docosadienoyl-CoA[c]","trans,cis-2,11-docosadienoyl-CoA",,,C43H74N7O17P3S,,c,MMRNM3829c,
3521,,"Trans,Cis-2,11-Eicosadienoyl Coenzyme A[r]","Trans,Cis-2,11-Eicosadienoyl Coenzyme A",,,C41H66N7O17P3S,,r,MMRNM3830r,
3522,,"trans,cis-2,11-eicosadienoyl-CoA[c]","trans,cis-2,11-eicosadienoyl-CoA",,,C41H70N7O17P3S,,c,MMRNM3831c,
3523,,"trans,cis-2,11-eicosadienoyl-CoA[m]","trans,cis-2,11-eicosadienoyl-CoA",,,C41H70N7O17P3S,,m,MMRNM3831m,
3524,,"trans,cis-2,11-eicosadienoyl-CoA[p]","trans,cis-2,11-eicosadienoyl-CoA",,,C41H70N7O17P3S,,p,MMRNM3831p,0.0
3525,,"Trans,Cis-2,13-Docosadienoyl Coenzyme A[r]","Trans,Cis-2,13-Docosadienoyl Coenzyme A",,,C43H70N7O17P3S,,r,MMRNM3832r,0.0
3526,,"trans,cis-2,13-docosadienoyl-CoA[c]","trans,cis-2,13-docosadienoyl-CoA",,,C43H74N7O17P3S,,c,MMRNM3833c,0.0
3527,,"trans,cis-2,13-docosadienoyl-CoA[m]","trans,cis-2,13-docosadienoyl-CoA",,,C43H74N7O17P3S,,m,MMRNM3833m,
3528,,"trans,cis-2,13-docosadienoyl-CoA[p]","trans,cis-2,13-docosadienoyl-CoA",,,C43H74N7O17P3S,,p,MMRNM3833p,
3529,,"trans,cis-2,13-eicosadienoyl-CoA[c]","trans,cis-2,13-eicosadienoyl-CoA",,,C41H70N7O17P3S,,c,MMRNM3834c,
3530,,"trans,cis-2,13-eicosadienoyl-CoA[m]","trans,cis-2,13-eicosadienoyl-CoA",,,C41H70N7O17P3S,,m,MMRNM3834m,0.0
3531,,"trans,cis-2,13-eicosadienoyl-CoA[p]","trans,cis-2,13-eicosadienoyl-CoA",,,C41H70N7O17P3S,,p,MMRNM3834p,0.0
3532,,"Trans,Cis-2,15-Tetracosadienoyl Coenzyme A[r]","Trans,Cis-2,15-Tetracosadienoyl Coenzyme A",,,C45H74N7O17P3S,,r,MMRNM3835r,-2.0
3533,,"trans,cis-2,15-tetracosadienoyl-CoA[c]","trans,cis-2,15-tetracosadienoyl-CoA",,,C45H78N7O17P3S,,c,MMRNM3836c,
3534,,"trans,cis-2,15-tetracosadienoyl-CoA[p]","trans,cis-2,15-tetracosadienoyl-CoA",,,C45H78N7O17P3S,,p,MMRNM3836p,
3535,,"trans,cis-2,17-hexacosadienoyl-CoA[c]","trans,cis-2,17-hexacosadienoyl-CoA",,,C47H82N7O17P3S,,c,MMRNM3837c,
3536,,"trans,cis-2,17-hexacosadienoyl-CoA[p]","trans,cis-2,17-hexacosadienoyl-CoA",,,C47H82N7O17P3S,,p,MMRNM3837p,
3537,,"trans,cis-2,8,11-eicosatrienoyl-CoA[c]","trans,cis-2,8,11-eicosatrienoyl-CoA",,,C41H68N7O17P3S,,c,MMRNM3838c,
3538,,"trans,cis-2,9-eicosadienoyl-CoA[c]","trans,cis-2,9-eicosadienoyl-CoA",,,C41H70N7O17P3S,,c,MMRNM3839c,
3539,,"Trans,Cis-2,9-Octadecadienoyl Coenzyme A[r]","Trans,Cis-2,9-Octadecadienoyl Coenzyme A",,,C39H62N7O17P3S,,r,MMRNM3840r,
3540,,"trans,cis-hexadeca-2,7-dienoyl-CoA[m]","trans,cis-hexadeca-2,7-dienoyl-CoA",,,C37H62N7O17P3S,,m,MMRNM3842m,
3541,,"trans,cis-hexadeca-2,7-dienoyl-CoA[p]","trans,cis-hexadeca-2,7-dienoyl-CoA",,,C37H62N7O17P3S,,p,MMRNM3842p,
3542,,"trans,cis-hexadeca-2,9-dienoyl-CoA[m]","trans,cis-hexadeca-2,9-dienoyl-CoA",,,C37H62N7O17P3S,,m,MMRNM3843m,
3543,,"trans,cis-hexadeca-2,9-dienoyl-CoA[p]","trans,cis-hexadeca-2,9-dienoyl-CoA",,,C37H62N7O17P3S,,p,MMRNM3843p,-2.0
3544,,"trans,cis-lauro-2,6-dienoyl-CoA[m]","trans,cis-lauro-2,6-dienoyl-CoA",,obo.chebi:CHEBI/28387,C33H54N7O17P3S,,m,MMRNM3844m,
3545,,"trans,cis-lauro-2,6-dienoyl-CoA[p]","trans,cis-lauro-2,6-dienoyl-CoA",,obo.chebi:CHEBI/28387,C33H54N7O17P3S,,p,MMRNM3844p,
3546,,"trans,cis-myristo-2,5-dienoyl-CoA[m]","trans,cis-myristo-2,5-dienoyl-CoA",,,C35H58N7O17P3S,,m,MMRNM3845m,
3547,,"trans,cis-myristo-2,5-dienoyl-CoA[p]","trans,cis-myristo-2,5-dienoyl-CoA",,,C35H58N7O17P3S,,p,MMRNM3845p,
3548,,"Trans,Cis-Myristo-2,7-Dienoyl Coenzyme A[m]","Trans,Cis-Myristo-2,7-Dienoyl Coenzyme A",,,,"1/C35H58N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-26(44)63-19-18-37-25(43)16-17-38-33(47)30(46)35(2,3)21-56-62(53,54)59-61(51,52)55-20-24-29(58-60(48,49)50)28(45)34(57-24)42-23-41-27-31(36)39-22-40-32(27)42/h9-10,14-15,22-24,28-30,34,45-46H,4-8,11-13,16-21H2,1-3H3,(H,37,43)(H,38,47)(H,51,52)(H,53,54)(H2,36,39,40)(H2,48,49,50)/p-4/b10-9-,15-14+/t24-,28-,29-,30+,34-/s2",m,MMRNM3846m,
3549,,"trans,cis-myristo-2,7-dienoyl-CoA[m]","trans,cis-myristo-2,7-dienoyl-CoA",,,C35H58N7O17P3S,,m,MMRNM3847m,
3550,,"trans,cis-myristo-2,7-dienoyl-CoA[p]","trans,cis-myristo-2,7-dienoyl-CoA",,,C35H58N7O17P3S,,p,MMRNM3847p,
3551,,"trans,cis-octadeca-2,11-dienoyl-CoA[m]","trans,cis-octadeca-2,11-dienoyl-CoA",,,C39H66N7O17P3S,,m,MMRNM3848m,
3552,,"trans,cis-octadeca-2,11-dienoyl-CoA[p]","trans,cis-octadeca-2,11-dienoyl-CoA",,,C39H66N7O17P3S,,p,MMRNM3848p,
3553,,"trans,cis-octadeca-2,9-dienoyl-CoA[m]","trans,cis-octadeca-2,9-dienoyl-CoA",,,C39H66N7O17P3S,,m,MMRNM3849m,-2.0
3554,,"trans,cis-octadeca-2,9-dienoyl-CoA[p]","trans,cis-octadeca-2,9-dienoyl-CoA",,,C39H66N7O17P3S,,p,MMRNM3849p,-2.0
3555,,"Trans,Cis,Cis-2,11,14-Eicosatrienoyl Coenzyme A[r]","Trans,Cis,Cis-2,11,14-Eicosatrienoyl Coenzyme A",,,C41H64N7O17P3S,,r,MMRNM3851r,
3556,,"trans,cis,cis-2,11,14-eicosatrienoyl-CoA[c]","trans,cis,cis-2,11,14-eicosatrienoyl-CoA",,,C41H68N7O17P3S,,c,MMRNM3852c,
3557,,"trans,cis,cis-2,13,16-docasatrienoyl-CoA[c]","trans,cis,cis-2,13,16-docasatrienoyl-CoA",,,C43H72N7O17P3S,,c,MMRNM3853c,0.0
3558,,"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[m]","trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",,,C37H60N7O17P3S,,m,MMRNM3854m,0.0
3559,,"trans,cis,cis-2,7,10-hexadecatrienoyl-CoA[p]","trans,cis,cis-2,7,10-hexadecatrienoyl-CoA",,,C37H60N7O17P3S,,p,MMRNM3854p,0.0
3560,,"trans,cis,cis-2,9,12-octadecatrienoyl-CoA[m]","trans,cis,cis-2,9,12-octadecatrienoyl-CoA",,,C39H64N7O17P3S,,m,MMRNM3855m,-4.0
3561,,"trans,cis,cis-2,9,12-octadecatrienoyl-CoA[p]","trans,cis,cis-2,9,12-octadecatrienoyl-CoA",,,C39H64N7O17P3S,,p,MMRNM3855p,-2.0
3562,,"Trans,Cis,Cis,Cis-2,10,13,16-Docosatetraenoyl Coenzyme A[r]","Trans,Cis,Cis,Cis-2,10,13,16-Docosatetraenoyl Coenzyme A",,,,"1/C43H70N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h8-9,11-12,14-15,22-23,30-32,36-38,42,53-54H,4-7,10,13,16-21,24-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/p-4/b9-8-,12-11-,15-14+,23-22+/t32-,36+,37+,38-,42-/s2",r,MMRNM3856r,
3563,,"trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA[c]","trans,cis,cis,cis-2,10,13,16-docosatetraenoyl-CoA",,,C43H70N7O17P3S,,c,MMRNM3857c,0.0
3564,,"trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA[c]","trans,cis,cis,cis-2,11,14,17-eicosatetraenoyl-CoA",,,C41H66N7O17P3S,,c,MMRNM3858c,0.0
3565,,"trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA[c]","trans,cis,cis,cis-2,13,16,19-docosatetraenoyl-CoA",,,C43H70N7O17P3S,,c,MMRNM3859c,
3566,,"Trans,Cis,Cis,Cis,Cis-2,10,13,16,19-Docosapentaenoyl Coenzyme A[r]","Trans,Cis,Cis,Cis,Cis-2,10,13,16,19-Docosapentaenoyl Coenzyme A",,,,"1/C43H68N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-34(52)71-27-26-45-33(51)24-25-46-41(55)38(54)43(2,3)29-64-70(61,62)67-69(59,60)63-28-32-37(66-68(56,57)58)36(53)42(65-32)50-31-49-35-39(44)47-30-48-40(35)50/h5-6,8-9,11-12,14-15,22-23,30-32,36-38,42,53-54H,4,7,10,13,16-21,24-29H2,1-3H3,(H,45,51)(H,46,55)(H,59,60)(H,61,62)(H2,44,47,48)(H2,56,57,58)/p-4/b6-5-,9-8-,12-11-,15-14-,23-22+/t32-,36+,37+,38-,42-/s2",r,MMRNM3860r,
3567,,"trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA[c]","trans,cis,cis,cis,cis-2,10,13,16,19-docosapentaenoyl-CoA",,,C43H68N7O17P3S,,c,MMRNM3861c,
3568,,"Trans,Cis,Cis,Cis,Cis-2,12,15,18,21-Tetracosapentaenoyl Coenzyme A[r]","Trans,Cis,Cis,Cis,Cis-2,12,15,18,21-Tetracosapentaenoyl Coenzyme A",,,,"1/C45H72N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-25-36(54)73-29-28-47-35(53)26-27-48-43(57)40(56)45(2,3)31-66-72(63,64)69-71(61,62)65-30-34-39(68-70(58,59)60)38(55)44(67-34)52-33-51-37-41(46)49-32-50-42(37)52/h5-6,8-9,11-12,14-15,24-25,32-34,38-40,44,55-56H,4,7,10,13,16-23,26-31H2,1-3H3,(H,47,53)(H,48,57)(H,61,62)(H,63,64)(H2,46,49,50)(H2,58,59,60)/p-4/b6-5-,9-8-,12-11-,15-14-,25-24+/t34-,38+,39+,40-,44-/s2",r,MMRNM3862r,
3569,,"trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA[c]","trans,cis,cis,cis,cis-2,12,15,18,21-tetracosapentaenoyl-CoA",,,C45H72N7O17P3S,,c,MMRNM3863c,-2.0
3570,,"Trans2,6Dodecadienoyl Coenzyme A[m]","Trans2,6Dodecadienoyl Coenzyme A",,,,"1S/C33H54N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h8-9,12-13,20-22,26-28,32,43-44H,4-7,10-11,14-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/p-4/b9-8+,13-12+/t22-,26-,27-,28+,32-/m1/s1",m,MMRNM3865m,-2.0
3571,,"Trans3,6Dodecadienoyl Coenzyme A[m]","Trans3,6Dodecadienoyl Coenzyme A",,pubchem.compound/5280771,,"1S/C33H54N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-24(42)61-17-16-35-23(41)14-15-36-31(45)28(44)33(2,3)19-54-60(51,52)57-59(49,50)53-18-22-27(56-58(46,47)48)26(43)32(55-22)40-21-39-25-29(34)37-20-38-30(25)40/h8-9,11-12,20-22,26-28,32,43-44H,4-7,10,13-19H2,1-3H3,(H,35,41)(H,36,45)(H,49,50)(H,51,52)(H2,34,37,38)(H2,46,47,48)/p-4/b9-8-,12-11-/t22-,26-,27-,28+,32-/m1/s1",m,MMRNM3866m,
3572,,Trans4Decenoyl Coenzyme A[m],Trans4Decenoyl Coenzyme A,,,,"1S/C31H52N7O17P3S/c1-4-5-6-7-8-9-10-11-22(40)59-15-14-33-21(39)12-13-34-29(43)26(42)31(2,3)17-52-58(49,50)55-57(47,48)51-16-20-25(54-56(44,45)46)24(41)30(53-20)38-19-37-23-27(32)35-18-36-28(23)38/h8-9,18-20,24-26,30,41-42H,4-7,10-17H2,1-3H3,(H,33,39)(H,34,43)(H,47,48)(H,49,50)(H2,32,35,36)(H2,44,45,46)/p-4/b9-8-/t20-,24-,25-,26+,30-/m1/s1",m,MMRNM3867m,
3573,,"Trans5,8Tetradecadienoyl Coenzyme A[m]","Trans5,8Tetradecadienoyl Coenzyme A",,pubchem.compound/21252281,,"1/C35H58N7O17P3S/c1-4-5-6-7-8-9-10-11-12-13-14-15-26(44)63-19-18-37-25(43)16-17-38-33(47)30(46)35(2,3)21-56-62(53,54)59-61(51,52)55-20-24-29(58-60(48,49)50)28(45)34(57-24)42-23-41-27-31(36)39-22-40-32(27)42/h8-9,11-12,22-24,28-30,34,45-46H,4-7,10,13-21H2,1-3H3,(H,37,43)(H,38,47)(H,51,52)(H,53,54)(H2,36,39,40)(H2,48,49,50)/p-4/b9-8-,12-11-",m,MMRNM3868m,0.0
