MMRN_index,#,NAME,EQUATION,EC-NUMBER,GENE ASSOCIATION,LOWER BOUND,UPPER BOUND,OBJECTIVE,COMPARTMENT,MIRIAM,SUBSYSTEM,REPLACEMENT ID,NOTE,REFERENCE,CONFIDENCE SCORE,rxnKEGGID,rxnMetaNetXID,rxnREACTOMEID,rxnRheaID,rxnRheaMasterID,rxnBiGGID,rxnRheaFinal,rxnSBOTerms,ECNumber,RetiredID
MMRNR07227,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,cholate[s] + glutathionyl-leukotriene C4[c] + HCO3-[c] => cholate[c] + glutathionyl-leukotriene C4[s] + HCO3-[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2151;metanetx.reaction/MNXR106048;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106048,nan,nan,nan,nan,,SBO:0000185,,r2151
MMRNR07228,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,cholate[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] => cholate[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2152;metanetx.reaction/MNXR106049;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106049,nan,nan,nan,nan,,SBO:0000185,,r2152
MMRNR07229,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,cholate[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] => cholate[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2153;metanetx.reaction/MNXR106050;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106050,nan,nan,nan,nan,,SBO:0000185,,r2153
MMRNR07230,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + Glycocholate[s] + HCO3-[c] => glutathionyl-leukotriene C4[s] + Glycocholate[c] + HCO3-[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2154;metanetx.reaction/MNXR106051;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106051,nan,nan,nan,nan,,SBO:0000185,,r2154
MMRNR07231,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,Glycocholate[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] => Glycocholate[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2155;metanetx.reaction/MNXR106052;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106052,nan,nan,nan,nan,,SBO:0000185,,r2155
MMRNR07232,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,Glycocholate[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] => Glycocholate[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2156;metanetx.reaction/MNXR106053;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106053,nan,nan,nan,nan,,SBO:0000185,,r2156
MMRNR07233,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,chenodiol[s] + glutathionyl-leukotriene C4[c] + HCO3-[c] => chenodiol[c] + glutathionyl-leukotriene C4[s] + HCO3-[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,bigg.reaction/r2157;vmhreaction/r2157;metanetx.reaction/MNXR106054;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106054,nan,nan,nan,r2157,,SBO:0000185,,r2157
MMRNR07234,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,chenodiol[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] => chenodiol[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,bigg.reaction/r2158;vmhreaction/r2158;metanetx.reaction/MNXR106055;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106055,nan,nan,nan,r2158,,SBO:0000185,,r2158
MMRNR07235,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,chenodiol[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] => chenodiol[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,bigg.reaction/r2159;vmhreaction/r2159;metanetx.reaction/MNXR106056;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106056,nan,nan,nan,r2159,,SBO:0000185,,r2159
MMRNR07236,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + taurocholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + taurocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2160;metanetx.reaction/MNXR106057;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106057,nan,nan,nan,nan,,SBO:0000185,,r2160
MMRNR07237,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + taurocholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + taurocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2161;metanetx.reaction/MNXR106058;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106058,nan,nan,nan,nan,,SBO:0000185,,r2161
MMRNR07238,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + taurocholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + taurocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2162;metanetx.reaction/MNXR106059;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106059,nan,nan,nan,nan,,SBO:0000185,,r2162
MMRNR07239,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + taurochenodeoxycholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + taurochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2163;metanetx.reaction/MNXR106060;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106060,nan,nan,nan,nan,,SBO:0000185,,r2163
MMRNR07240,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + taurochenodeoxycholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + taurochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2164;metanetx.reaction/MNXR106061;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106061,nan,nan,nan,nan,,SBO:0000185,,r2164
MMRNR07241,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + taurochenodeoxycholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + taurochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2165;metanetx.reaction/MNXR106062;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106062,nan,nan,nan,nan,,SBO:0000185,,r2165
MMRNR07242,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + lithocholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + lithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2166;metanetx.reaction/MNXR106063;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106063,nan,nan,nan,nan,,SBO:0000185,,r2166
MMRNR07243,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + lithocholate[s] + S-glutathionyl-2-4-dinitrobenzene[c] => HCO3-[s] + lithocholate[c] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2167;metanetx.reaction/MNXR106064;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106064,nan,nan,nan,nan,,SBO:0000185,,r2167
MMRNR07244,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + lithocholate[s] + S-glutathionyl-ethacrynic acid[c] => HCO3-[s] + lithocholate[c] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2168;metanetx.reaction/MNXR106065;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106065,nan,nan,nan,nan,,SBO:0000185,,r2168
MMRNR07245,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + Taurolithocholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + Taurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2169;metanetx.reaction/MNXR106066;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106066,nan,nan,nan,nan,,SBO:0000185,,r2169
MMRNR07246,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + Taurolithocholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + Taurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2170;metanetx.reaction/MNXR106067;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106067,nan,nan,nan,nan,,SBO:0000185,,r2170
MMRNR07247,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + Taurolithocholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + Taurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2171;metanetx.reaction/MNXR106068;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106068,nan,nan,nan,nan,,SBO:0000185,,r2171
MMRNR07248,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + glycolithocholate[s] + HCO3-[c] => glutathionyl-leukotriene C4[s] + glycolithocholate[c] + HCO3-[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2172;metanetx.reaction/MNXR106069;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106069,nan,nan,nan,nan,,SBO:0000185,,r2172
MMRNR07249,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glycolithocholate[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] => glycolithocholate[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2173;metanetx.reaction/MNXR106070;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106070,nan,nan,nan,nan,,SBO:0000185,,r2173
MMRNR07250,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glycolithocholate[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] => glycolithocholate[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2174;metanetx.reaction/MNXR106071;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106071,nan,nan,nan,nan,,SBO:0000185,,r2174
MMRNR07251,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + ursodeoxycholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + ursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2175;metanetx.reaction/MNXR106072;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106072,nan,nan,nan,nan,,SBO:0000185,,r2175
MMRNR07252,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + ursodeoxycholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + ursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2176;metanetx.reaction/MNXR106073;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106073,nan,nan,nan,nan,,SBO:0000185,,r2176
MMRNR07253,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + ursodeoxycholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + ursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2177;metanetx.reaction/MNXR106074;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106074,nan,nan,nan,nan,,SBO:0000185,,r2177
MMRNR07254,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + tauroursodeoxycholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + tauroursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2178;metanetx.reaction/MNXR106075;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106075,nan,nan,nan,nan,,SBO:0000185,,r2178
MMRNR07255,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + tauroursodeoxycholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + tauroursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2179;metanetx.reaction/MNXR106076;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106076,nan,nan,nan,nan,,SBO:0000185,,r2179
MMRNR07256,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + tauroursodeoxycholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + tauroursodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2180;metanetx.reaction/MNXR106077;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106077,nan,nan,nan,nan,,SBO:0000185,,r2180
MMRNR07257,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + glycoursodeoxycholate[s] + HCO3-[c] => glutathionyl-leukotriene C4[s] + glycoursodeoxycholate[c] + HCO3-[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2181;metanetx.reaction/MNXR106078;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106078,nan,nan,nan,nan,,SBO:0000185,,r2181
MMRNR07258,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glycoursodeoxycholate[s] + HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] => glycoursodeoxycholate[c] + HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2182;metanetx.reaction/MNXR106079;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106079,nan,nan,nan,nan,,SBO:0000185,,r2182
MMRNR07259,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glycoursodeoxycholate[s] + HCO3-[c] + S-glutathionyl-ethacrynic acid[c] => glycoursodeoxycholate[c] + HCO3-[s] + S-glutathionyl-ethacrynic acid[s],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2183;metanetx.reaction/MNXR106080;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106080,nan,nan,nan,nan,,SBO:0000185,,r2183
MMRNR07260,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + sulfoglycolithocholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + sulfoglycolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2184;metanetx.reaction/MNXR106081;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106081,nan,nan,nan,nan,,SBO:0000185,,r2184
MMRNR07261,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + sulfoglycolithocholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + sulfoglycolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2185;metanetx.reaction/MNXR106082;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106082,nan,nan,nan,nan,,SBO:0000185,,r2185
MMRNR07262,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + sulfoglycolithocholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + sulfoglycolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2186;metanetx.reaction/MNXR106083;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106083,nan,nan,nan,nan,,SBO:0000185,,r2186
MMRNR07263,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + sulfotaurolithocholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + sulfotaurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2187;metanetx.reaction/MNXR106084;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106084,nan,nan,nan,nan,,SBO:0000185,,r2187
MMRNR07264,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + sulfotaurolithocholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + sulfotaurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2188;metanetx.reaction/MNXR106085;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106085,nan,nan,nan,nan,,SBO:0000185,,r2188
MMRNR07265,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + sulfotaurolithocholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + sulfotaurolithocholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2189;metanetx.reaction/MNXR106086;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106086,nan,nan,nan,nan,,SBO:0000185,,r2189
MMRNR07266,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,glutathionyl-leukotriene C4[c] + HCO3-[c] + sulfochenodeoxycholate[s] => glutathionyl-leukotriene C4[s] + HCO3-[s] + sulfochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2190;metanetx.reaction/MNXR106087;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106087,nan,nan,nan,nan,,SBO:0000185,,r2190
MMRNR07267,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-2-4-dinitrobenzene[c] + sulfochenodeoxycholate[s] => HCO3-[s] + S-glutathionyl-2-4-dinitrobenzene[s] + sulfochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2191;metanetx.reaction/MNXR106088;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106088,nan,nan,nan,nan,,SBO:0000185,,r2191
MMRNR07268,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,HCO3-[c] + S-glutathionyl-ethacrynic acid[c] + sulfochenodeoxycholate[s] => HCO3-[s] + S-glutathionyl-ethacrynic acid[s] + sulfochenodeoxycholate[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2192;metanetx.reaction/MNXR106089;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106089,nan,nan,nan,nan,,SBO:0000185,,r2192
MMRNR07269,,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,GSH[c] + HCO3-[c] + thyroxine[s] <=> GSH[s] + HCO3-[s] + thyroxine[c],,ENSMUSG00000030237 or ENSMUSG00000041698 or ENSMUSG00000063975 or ENSMUSG00000079262 or ENSMUSG00000079263 or ENSMUSG00000084927,,,,,vmhreaction/r2194;metanetx.reaction/MNXR106091;tcdb/2.A.60.1.14;sbo/SBO:0000185,"Transport, extracellular",,,,2.0,nan,MNXR106091,nan,nan,nan,nan,,SBO:0000185,,r2194
